order_code,customer_code,customer_name,email,country,product_code,product_name,category,quantity,unit_price,order_date
ORD-9d5f326c-1e92-40d5-94cb-5e7f731ba7cd,CUST-9d08cac1-c578-4768-afe8-653200ca53c2,Billy Knight,vellis@example.net,Italy,PROD-ecf6700b-2e1d-443a-8763-1d4da3155593,Identify,Sports,2,196.99,2026-02-17
ORD-474c605e-a487-4c9c-9c0c-330b04e7fe11,CUST-72d84277-050f-4b85-8313-dc6c177d7a1e,Derrick Soto,janice73@example.net,Iraq,PROD-ca291c0c-339a-44bc-b10d-39cd02a280f7,Condition,Home,3,400.88,2026-02-22
ORD-d7bb36f2-2079-44e7-9d1d-69d55583e66b,CUST-77e5fbb9-029c-4846-ad89-62d833b0c1a2,Lori Ho,kellyamber@example.org,Bermuda,PROD-03288130-8bd7-4677-a1c1-6d0300d7adea,Financial,Home,5,14.64,2026-02-05
ORD-8c58539e-8129-4169-903e-157d2ae2c34b,CUST-9b965c59-d7cf-4481-88a7-8ac48d1ff145,Diana Vincent,millerkatrina@example.org,San Marino,PROD-e3367172-2934-4d04-ac60-8ec7e3728b5e,Over,Books,2,303.26,2026-02-13
ORD-4565b9e2-d8ee-4a2d-8462-b3a146637c34,CUST-0d29bd07-f4fe-4a75-822a-af3c22b13def,Laura Benson MD,brenda51@example.net,Sudan,PROD-3842903a-68d8-45fe-91a7-70c9e5a85726,Task,Sports,2,298.63,2026-02-11
ORD-501370e2-c12b-44a5-81e7-0e446a8293a4,CUST-e607c594-b078-470a-b54c-968f5dd07d0d,Glenn Hayes,michelle01@example.net,Oman,PROD-62dd6b3b-d63b-4dbc-a15d-91eb701204c8,Standard,Home,3,108.98,2026-02-10
ORD-e431a643-c9e1-4a96-9383-f03f160d48f8,CUST-a554c754-ab85-46a0-b790-371af935fa70,Misty Gould,blackburnheather@example.org,Marshall Islands,PROD-d3009204-cb12-449b-a94c-2ea839010bf4,Such,Books,4,158.21,2026-02-04
ORD-05c02d0e-67b8-4d31-a14b-897fbed7448c,CUST-b1b07c13-0508-4af0-ac72-6f78ea08b4a5,Douglas Smith,gatesalexander@example.net,Timor-Leste,PROD-58033765-79db-4d74-b123-9eeb2a2c5826,Issue,Home,4,415.8,2026-02-02
ORD-2447f977-db98-45ea-a2ec-c6818e3ba366,CUST-42288657-71d7-4a26-bc5c-6e7db4388c35,Kathryn Hill,ulindsey@example.org,Azerbaijan,PROD-bc4d4247-7362-489a-b1c2-c9a7f0365695,Table,Home,2,246.97,2026-02-03
ORD-71e287c5-bcaa-478a-9136-856ed4d18235,CUST-b26297b9-5c56-480c-8563-9ac3642cad0d,Pamela Hubbard,debrabush@example.net,Syrian Arab Republic,PROD-c80db4b2-e19f-46b3-a091-6d19b560ce29,Staff,Electronics,5,335.71,2026-02-16
ORD-95543f1c-3f87-4972-8160-19ee205f842b,CUST-ecc9d624-ac26-4d58-954b-d2c1aac3803e,Kevin Malone,christine03@example.com,Kiribati,PROD-d651dc33-4f4f-4c0f-a4a0-e4f8340fcf50,Feeling,Sports,2,406.68,2026-02-01
ORD-2a6e2c79-8dd4-43df-8dab-cfe297b31a69,CUST-9d7e113e-4240-4b43-9515-96475bd79a6c,Kristine Franco,josephbrown@example.net,Costa Rica,PROD-263f6f5f-4037-42ca-9cfe-e1bcdce01494,Job,Electronics,3,95.38,2026-02-12
ORD-45b4a8ec-537b-4640-8b32-f380bc146f7e,CUST-133d5a8c-bfe2-44cc-aece-bd5a2c3fe946,William Warren,nmcdonald@example.net,Netherlands,PROD-f57d9cd6-b35a-4593-8b00-90be21f49b42,Result,Books,3,303.99,2026-02-22
ORD-e2979fee-98dd-488b-93c5-60b4eb67e406,CUST-30efbe32-1a58-48c9-9ce1-8fa6e711d208,Patricia Ramirez,imontgomery@example.com,Heard Island and McDonald Islands,PROD-5162c48c-4c1a-466e-b268-07cf834ab40a,Challenge,Home,3,196.42,2026-01-29
ORD-53ce3f25-adbe-4ce0-845b-ae607cc8ee0d,CUST-0ce3c7fa-4dbc-4648-95d7-0a465b4c7d42,Jeffrey Martin,cassandra14@example.com,South Africa,PROD-810e35e5-05bf-434b-8baa-ae176c3c1207,Election,Home,3,53.5,2026-02-22
ORD-df17e391-12ff-4e3f-a4f2-583cbcf4e6d2,CUST-63f12173-c513-40ed-b6ba-429a6a9dd9ce,Patricia Olson,donaldcrawford@example.org,Qatar,PROD-b6bd3839-5f89-40de-8858-6832d9cf269e,Develop,Electronics,4,451.55,2026-02-06
ORD-1e10e555-8ba8-4934-b9e0-9e211f1a74b9,CUST-f9cd0352-297f-4066-ad73-10b323741181,Ann Harvey,amyarroyo@example.org,American Samoa,PROD-fbd406e0-c508-4e94-8b11-7448d013587c,Begin,Clothing,1,130.22,2026-01-28
ORD-84aa271b-1cbe-4d9c-8074-10e42487cf37,CUST-c8d20692-4e7d-4d10-8cd1-8f1165dbcb9a,Dr. Sarah Holmes,taylornicole@example.org,Bolivia,PROD-5284673e-4f43-491f-a767-391778ac26ac,Will,Sports,4,486.15,2026-02-02
ORD-8096d23d-7f2e-4977-bfc2-eaeb0079fa8e,CUST-e94d8c73-1d29-4582-a041-8a073b7df908,Alexander Davis,ambermitchell@example.org,Ghana,PROD-db310cdc-bcbd-4255-a5fb-c2acc4a530ed,Even,Clothing,1,404.57,2026-02-08
ORD-49b341b4-51a8-40a5-8b5a-a609ac0c8213,CUST-e916c2dd-4ab5-4189-b630-c3af2c65d7e3,Bobby Rivers,danielmoore@example.com,Cocos (Keeling) Islands,PROD-0146f9ea-3120-4da6-b91e-81f809fee394,Else,Sports,4,131.29,2026-01-28
ORD-8c336805-cedd-40d3-a9fb-ebeffcbc86e7,CUST-c0f0dfb2-7443-4ac9-8713-3ae31a9d725e,Paul Weaver,jason65@example.org,Central African Republic,PROD-b5405e82-d90a-42a6-8096-0148b74ed425,Participant,Sports,5,241.24,2026-01-27
ORD-5339f0c6-0a2c-4c82-974b-1501df7fb7b5,CUST-74f54744-3e1d-4c90-893b-efc4870c8158,Cristian Campbell,zimmermanandre@example.net,Greenland,PROD-a2197a29-9f48-4be3-aa2b-a7e80f344086,Above,Home,3,393.54,2026-01-31
ORD-231faed7-48a1-4d29-8d7d-30b30cbc5325,CUST-c00994c5-598a-45f4-8800-2865fe6b5b5d,Amanda Garcia,chaseedwards@example.net,Romania,PROD-18372251-8062-4bde-a23a-4d6a2c54bdd2,Avoid,Books,5,43.38,2026-02-07
ORD-2a767f2d-8a2c-47e0-ba98-6fb58523ffee,CUST-db7ea87f-59fc-435f-8475-009d6d080ce0,Amanda Chen,garmstrong@example.org,Saint Barthelemy,PROD-43af2e08-8255-4733-95e0-26bd4e1eb5ae,Scientist,Sports,3,276.55,2026-02-10
ORD-ddf2d7ca-1a7d-431e-90bd-78a2a1e63986,CUST-57dec4f6-412c-40f4-85f8-3e2e3de21d1d,Leonard Lee,debbiemiller@example.com,Norway,PROD-815776b7-8522-4d05-82b7-baaca01d6cef,Couple,Sports,1,167.5,2026-02-04
ORD-43baf219-4837-47ec-a35c-a2f87ef287f4,CUST-c8115cd5-b455-4040-8c9c-e9b413d5eb45,Andrew Harris,gwallace@example.net,Isle of Man,PROD-0d0b727d-fb71-4640-9d2f-9e2c1d06f182,Away,Books,5,153.87,2026-02-01
ORD-1561ee32-4ba6-4923-ac4e-1b430e1e51d5,CUST-369629d1-01e4-4c9e-b65d-f7a42b8d28ee,Isaiah Patterson,nathanmoore@example.org,Bolivia,PROD-5408e5fa-111b-47c3-98f9-8fc2bc87630d,Rich,Clothing,1,243.32,2026-01-31
ORD-57a1e8e9-ec78-4992-b71c-cba26bb6580d,CUST-2cc49a7e-b58c-480b-b5d1-8707505a4e5a,Kayla Blackburn,velazquezchelsea@example.org,Jersey,PROD-54b12a51-6543-4bff-b84c-ad834b2fc380,Collection,Books,4,125.49,2026-02-01
ORD-3dbe34f9-4d9f-45da-af36-afebbc26e7ea,CUST-a8d2fd95-592d-4197-a33c-999f390a7e52,Sylvia Willis,chavezandrea@example.org,Puerto Rico,PROD-d633c1c1-0043-4e41-b582-0cb4cab61810,Care,Books,3,347.59,2026-01-29
ORD-094ecfd4-d61d-4bb2-abc4-84825de80291,CUST-0517167c-4286-4824-8390-b6a273bd66bf,Jeremy Berger,rebecca87@example.org,Mayotte,PROD-1a1ac097-1e9b-4db5-8ef2-eefdc3bbe71a,Suffer,Electronics,3,424.95,2026-02-03
ORD-bf33503c-66cd-4cf6-b209-1b959108199f,CUST-49e3752e-d619-44b4-bb52-0fd8546e3bce,Stephanie Adams,lewisjason@example.net,Bermuda,PROD-4560e428-9942-4359-8186-16f0cf947225,Study,Home,1,186.19,2026-02-18
ORD-fffe9141-535d-452a-8406-382f68986dde,CUST-6206df77-8bbc-4ec1-9c99-a8a09be98171,Brenda Harris,sharpmark@example.com,Venezuela,PROD-78dd3d9b-fb59-4bfd-abaa-cbf4fbdee9b7,Water,Electronics,3,376.21,2026-02-05
ORD-d904b584-ebc5-42aa-b48f-7ba93638fc32,CUST-ab7c34e2-0de4-41cc-8d1a-85186b174d44,Derrick Garza,mary85@example.com,Saint Kitts and Nevis,PROD-7caaeb15-e1d0-44b6-b075-88ddee094616,Example,Books,3,68.68,2026-02-06
ORD-cae93eb2-1d3b-4730-b31a-1d2d69e26544,CUST-5e355e09-543d-4de9-a815-c21de72c3123,George Perry,joshuarichardson@example.org,Somalia,PROD-57952ad6-76cb-4442-944b-126197f42cbc,Final,Books,4,352.92,2026-01-25
ORD-33144ed9-a4fe-4270-a6e0-0208faf54588,CUST-eafaff06-4c20-4e52-95db-59e1a9637fbc,Jeffrey Little,hernandezkatherine@example.net,Germany,PROD-0d93d862-ede1-4779-8c58-bee17dd523d8,Score,Electronics,5,271.0,2026-02-06
ORD-36ea50ad-240e-4607-871f-a5709775e5e5,CUST-7a42f019-6052-456d-8ff5-80d3fc697fd0,Albert Phillips,voliver@example.net,Tunisia,PROD-c2719a77-cb80-4eb8-ba2c-482917bfe8fa,Art,Electronics,5,53.55,2026-01-24
ORD-0e0f4b00-e515-4544-a0e0-860eaad8e33c,CUST-4216401e-d4bf-4fa8-8817-97d0304d46a5,Jennifer Dudley,vpena@example.org,Australia,PROD-0c1a26d6-5012-4c48-87ae-7ca6b785589d,Professor,Electronics,1,214.92,2026-02-14
ORD-d0aa5abc-9b25-4b4c-995d-bd9275f8c338,CUST-e32116b8-3c1e-4fa7-ac34-d97f580910c9,Erin Young,sgregory@example.com,Mozambique,PROD-c70d59e8-dd4a-4a17-b6d3-0d2d4f10877b,Official,Sports,4,342.36,2026-02-05
ORD-1e1ef9a9-329c-4447-9286-531091a455f3,CUST-ccb26055-c2dc-49ff-95b9-6182356c9e69,Mark Pena,cynthiaprice@example.com,Italy,PROD-8ffb6621-a82e-457a-8f45-4a7a3318d85e,Necessary,Electronics,5,120.92,2026-02-10
ORD-12465372-b16e-477e-8205-a24040326bc2,CUST-2341264f-2ea0-4584-8457-9c28a119c0fa,Lindsey Chavez,chambersmark@example.net,Germany,PROD-2a70a845-940d-4c1a-be48-0abd719de479,Character,Sports,4,135.82,2026-02-20
ORD-5204f53c-0b9b-463b-afb9-db132a640fe9,CUST-0f8751d9-ed94-47e4-82f4-eff48a2a12be,Kyle Rodriguez,michael03@example.net,Swaziland,PROD-00268f22-1c59-4350-915e-05556d8cf2da,Campaign,Home,2,146.45,2026-02-07
ORD-878ae28c-7ec2-4fa3-ac1b-4e4de34a8cd4,CUST-53338986-8a13-4f7b-bfed-768c9f682a9f,Anthony Taylor,lbernard@example.com,Norfolk Island,PROD-f010d460-6dda-4c8a-afc6-b934d3801963,Prove,Home,2,25.96,2026-01-25
ORD-04c62011-c95c-44dd-82af-0630c952ec50,CUST-7b05e726-0201-4911-8470-4c1417cbb666,Joseph Fernandez,alejandro25@example.net,Antigua and Barbuda,PROD-90e82f78-3a2d-469d-9be5-5651dfb131a8,Mr,Electronics,5,448.85,2026-01-25
ORD-019a1f11-bb9a-4f03-80ed-780f8793d5c4,CUST-aeb3fae6-8303-49af-b560-1ea4da2e0b1a,John Potter,david93@example.com,Mauritania,PROD-59b263e2-784b-4ccd-9974-fdbe23b6c95b,Add,Clothing,2,477.61,2026-02-02
ORD-75a1e92a-0e1b-413a-b493-96131035afdc,CUST-026abb83-8067-43fe-978f-9bdf42d0e875,Kristin Fox,vanessawilkins@example.com,Tunisia,PROD-bdb95963-159e-46f4-9cd1-f4b543171627,Significant,Home,3,44.45,2026-02-19
ORD-7766ea4d-be31-47cf-bbe5-668c34c5369e,CUST-3d933b4f-0422-4d8a-9cd9-d46de57c7a66,Laurie Goodwin,pwashington@example.org,Malaysia,PROD-f1033bb4-ada1-4c8f-9373-8b9f89d25f95,Argue,Home,1,352.8,2026-01-28
ORD-3d161770-c6a0-4b18-8650-66ea4b929592,CUST-e917ff23-7a6b-4b8a-9a74-b52df6f76c8d,Robert Clark,simmonsmario@example.com,Israel,PROD-ae292c01-ae3d-49c0-9ca7-44c115f705a4,Term,Clothing,3,383.71,2026-01-30
ORD-d4a323b8-bc51-47a3-8cbf-37920d837ade,CUST-7dc15925-a629-4494-9213-4daa19b4238a,Christine Thompson,jason04@example.org,Tanzania,PROD-2a9e74cb-11a8-402d-b778-186d16d55f20,Must,Books,4,145.57,2026-02-14
ORD-ab1e9782-f8c9-44cc-ba90-d5baeebeee95,CUST-a6869f7e-d1a8-4377-91e1-e043235af077,Colleen Allen,richardgardner@example.net,Martinique,PROD-1ca9e371-3102-47bb-847d-67e4ab884717,Song,Sports,2,103.64,2026-02-18
ORD-ab1cd162-0011-4b33-bcc1-5967403b39d8,CUST-bb14a500-e58c-4ee4-9f6c-d3bab8ca32f7,Michael Miller,torresgabriela@example.com,Cyprus,PROD-8ef477ac-5066-4ebf-b638-5903d1267387,Assume,Sports,4,451.01,2026-02-01
ORD-73d2d82b-f1a1-4e87-8136-75a6990d150b,CUST-fc85ad95-3023-44b7-9889-923aa7bf765a,Shane Baker,martinezjason@example.net,Pitcairn Islands,PROD-62b830c3-eb46-44e9-8d9c-4e29e4123df0,Dog,Clothing,3,226.05,2026-02-06
ORD-7f0e3b19-62f0-43be-a5cf-57cbb0fbac2e,CUST-bc716cea-bb42-4090-9519-041889813ad5,James Young,leonardlindsey@example.com,Saint Martin,PROD-4b5d29aa-acd7-464c-ba82-bf774a308b9f,Live,Clothing,3,372.81,2026-01-27
ORD-c40c0c03-0e0e-4fe4-bd76-fa8d2786e918,CUST-0281ea5e-0426-427b-894f-e3a2425562d4,James Taylor,osavage@example.net,Burundi,PROD-5cf8bf9d-5047-4187-84e6-20f02dc5e622,Moment,Clothing,2,218.17,2026-02-21
ORD-ae3165e5-7825-4d33-965d-57785a015b79,CUST-33a06cb5-ece7-416e-a311-9f6c90521a8f,Allison Davis,nortonscott@example.com,Russian Federation,PROD-0958b62e-fb5e-474a-ada0-fa8d2b83bc33,Always,Sports,2,137.53,2026-02-13
ORD-05ee1ddc-dd2c-4cfd-9172-283b2ccbff53,CUST-1f726c8a-e777-4197-8ad6-f218025397b1,Jessica Aguilar,raywilliam@example.com,Netherlands,PROD-e2449806-e691-4d5b-ba87-bf2be983901b,Board,Books,5,248.81,2026-02-10
ORD-241254f3-7e69-442e-8271-1eae6e82e045,CUST-7137f1ec-9699-432e-b5e4-f5ba8000c8cf,Jonathon Coleman,jamie65@example.net,Vanuatu,PROD-41626533-09e0-4afe-823d-f6918f8b592c,Defense,Electronics,5,331.87,2026-02-01
ORD-c862d266-d8a6-42d8-83af-89a873504e87,CUST-52ab2261-9c9a-4c47-99ec-8249c4c9df55,Jeremy Harris,staffordjay@example.org,Fiji,PROD-53d1ac21-5cf2-4ffc-808f-c542e2a36fbb,As,Sports,3,158.09,2026-02-11
ORD-9940c2bc-5c21-452f-8c7b-f1adf1b9bda2,CUST-94739c58-37b2-4b5e-af5f-c6a3185e0ccf,Amanda Castaneda,ashley35@example.org,Afghanistan,PROD-0643aa89-de10-48d1-ac57-90c16ecdd91d,Their,Home,2,86.98,2026-01-27
ORD-ac189a9f-ef54-49a9-8dd4-70699428f60a,CUST-bccb5869-4a71-4782-894d-3dc902d7b429,Phillip Paul,glennlynch@example.com,Svalbard & Jan Mayen Islands,PROD-603aebda-a0cd-4764-9266-8309d30eaa67,I,Books,4,321.4,2026-02-15
ORD-70ced616-024f-4870-9c78-0b0fc8a2134c,CUST-d220c644-c05b-4343-b0de-ed0122e174d0,Debra Hudson,plarsen@example.com,Vietnam,PROD-ce585a88-40ff-4fc4-8bbe-5c0c72c1bc9a,Affect,Books,1,166.25,2026-02-20
ORD-c059c812-df0b-44e8-8188-c1e6729f1927,CUST-84abc56b-6bea-4226-9d54-077c0e4f4a1e,Larry Sanchez,nicholasjohnson@example.net,Dominican Republic,PROD-097e3125-43d5-4653-bf62-6f1f8d40c48b,Tv,Home,3,182.66,2026-01-28
ORD-fc69ebb0-12a8-42f5-b876-06cda55e221e,CUST-203f6909-6d08-4656-8373-323debdbbcae,Christopher Pratt,cruzrichard@example.net,Iceland,PROD-244419e8-96e6-4f36-bd89-7a85c75b954e,Worry,Home,1,68.99,2026-02-01
ORD-3566067c-f904-4a30-8d8b-ebf0cdb31fa7,CUST-6b35ee7c-e7fc-43bd-8d46-c82ef8960a72,Joshua Mcdonald,duartesteven@example.net,China,PROD-79849387-2527-45af-9e83-34d3109ed880,Its,Books,1,453.94,2026-02-06
ORD-2d972b5b-576d-4853-abc5-268a7c9512cf,CUST-1fbdf0de-4f06-4737-a50b-2fd3608151e9,Carolyn Hudson,lortiz@example.org,Peru,PROD-ddbd18dd-7f6b-4621-a58a-9add6342f455,Area,Sports,1,32.01,2026-02-01
ORD-eaca9368-0b4f-4719-9827-8049d0ee9508,CUST-163812fa-4c97-4295-8448-c923fb568bf0,Raymond Sweeney,caroline72@example.com,Ukraine,PROD-27383930-d4ed-48cd-8088-ff69b61e4a6e,Citizen,Books,4,180.29,2026-02-17
ORD-16dbea55-1c6e-4561-92ad-c9f89224c94b,CUST-d4521d70-0465-4dc9-8070-ab1e77e54a76,John Armstrong,alanedwards@example.com,Mongolia,PROD-23df12e1-c0fc-4042-ac61-f9b32641be8c,Keep,Clothing,3,76.55,2026-02-13
ORD-66174bf9-47ed-4b00-8efc-ff512fc0404f,CUST-b4c7f201-7a99-42b5-b18e-1d90b6e63a67,Kent Palmer,wilsonyvette@example.com,Kuwait,PROD-492a8aff-d0fc-49a3-953a-6ca183c378e9,Tend,Electronics,2,462.38,2026-02-07
ORD-4db4ee4f-e884-43c6-aa10-ce9e47709a4f,CUST-9aeb3a03-c82b-4fb1-8e06-192ac4e2147b,Yvonne Martin,allison82@example.org,Sudan,PROD-98e01608-0a83-4af9-8875-a59751262739,Guy,Home,1,426.02,2026-02-02
ORD-9bf53257-d39f-4a4e-8409-eefb0d5ec2d1,CUST-c78271c5-f346-43d2-8c0b-482d071067b4,David Beasley,pmack@example.org,Liberia,PROD-f22eb394-a30e-4bf9-ab41-61c412268f93,Leg,Books,1,472.75,2026-02-09
ORD-d09b4086-e771-4878-afac-fb74c77b2a3a,CUST-b79c8dcd-6958-41a1-af11-af6c24c53f21,Deborah Cox,beanpam@example.net,Haiti,PROD-f5aa124f-bb7d-41f9-afd7-cf7368dbdace,Beat,Sports,4,132.65,2026-01-30
ORD-401794f0-b63a-4038-a598-c38741afe1a5,CUST-4d88c1ff-49e7-40d7-ab26-ecb5ae4e8889,Brandy Castaneda,garrett24@example.net,Suriname,PROD-bbb8ee01-c85d-4317-8998-786d5ef88890,Charge,Home,5,247.4,2026-01-29
ORD-794afdc8-b786-4da5-832b-cc599aa47cc7,CUST-65181f84-77a3-43e1-a8bf-fc168d233c42,Daniel Ramos,lydia21@example.com,Turkmenistan,PROD-478b71e1-e7a6-41da-bb0d-2ae188453e3f,Avoid,Home,2,251.78,2026-02-03
ORD-1aa00bad-e244-46c3-af4d-6761426092ec,CUST-9e726bcd-8fc4-437f-8fe5-b1f5a357dda6,Pamela Pierce,fisherchristopher@example.net,Somalia,PROD-6046ac54-dcc1-4635-ae29-27e7398b3a95,Court,Clothing,5,153.06,2026-02-14
ORD-e4404b0a-2251-4080-8955-f5469d3a5cd5,CUST-296f6123-8097-44cb-86ec-fa7670f39d2d,Raymond Lyons,zatkinson@example.org,Niger,PROD-e03a9d05-e899-446a-ab27-6263bde2436a,Will,Electronics,4,202.3,2026-01-27
ORD-51d3ccab-98a5-4f32-98ca-c96d9b21cf63,CUST-ed734fb9-c94d-423f-a402-fe5692f8ea3b,Michael Ferrell,russellmark@example.com,Cote d'Ivoire,PROD-2d4e7c39-7a91-4c88-abc9-e8fb7e102950,Father,Sports,3,41.62,2026-02-12
ORD-eb6bee42-8b4c-4ca4-b1ba-8624afc2905e,CUST-334e4e8a-6c89-46fc-9e6a-8c1cdefd5af1,Andrew Smith,michelle02@example.com,Belarus,PROD-3f3f1370-7ade-413e-afd6-e016735fddad,Outside,Clothing,1,196.45,2026-02-13
ORD-a2f2f434-b861-4b53-96b5-65fca92c95d5,CUST-c038dfee-c257-4bfb-af35-2d288588cd63,Brian Bennett,laurensims@example.org,Armenia,PROD-193090a5-671a-4845-8ce3-e311dd80c02d,Six,Sports,3,273.71,2026-02-14
ORD-00d08fdf-4faa-42db-b1b9-8eee9fc47827,CUST-1bd1beb7-9836-47ca-a1ba-d2141b3d3b94,Aaron Gardner,valenciajared@example.net,Uganda,PROD-721913f8-607d-4014-a57a-d266ac1ec7b7,Language,Electronics,4,100.71,2026-01-25
ORD-a8d9bb4c-9603-4c21-8a2b-7c059faad14f,CUST-ef4500be-6e8c-41d0-98b1-647fe311ee4a,Amanda Vincent,joseph02@example.org,Kiribati,PROD-1169a731-9f4f-4e39-b184-556f6f4d532d,Parent,Home,3,228.61,2026-02-13
ORD-6a442a9c-fc6f-40ec-a893-73ba0bd1135c,CUST-3b557e01-0bb4-46fd-afe2-0ed29c500be2,Ryan Andrade,brian46@example.net,Northern Mariana Islands,PROD-1f3a8d3b-6c3f-4c02-88a8-9682437f448c,Language,Books,1,407.11,2026-02-16
ORD-8332b31a-abe7-4b06-9c67-46e56f5449ad,CUST-ec240cb4-c6a4-4728-9d03-3d496a539c32,Robert Conley,philip77@example.net,Australia,PROD-e82bef37-8732-476d-8695-9d879c51e7b4,Writer,Clothing,1,53.21,2026-01-31
ORD-69b05167-f5c9-40fb-bd39-82544fe386c8,CUST-796d6896-b4fc-4541-a7c0-682d51d1c0fe,Carrie Stewart,samanthamcintyre@example.net,North Macedonia,PROD-1bc004ab-9990-4053-9150-d89b5fce6e75,Serious,Electronics,3,290.3,2026-01-31
ORD-43374594-fdf3-4704-ad7c-caeeae17a326,CUST-293a94f7-50c2-4bec-8faf-776ff370e0cb,Joshua Davis,clambert@example.net,Georgia,PROD-0ccc9768-60c6-4fa3-b3a3-2300235808b6,Agent,Clothing,3,143.18,2026-02-18
ORD-2d5c9d5c-dd73-4501-8a84-e1f39cc320f2,CUST-78edf9d2-aac6-44b0-bbab-390ac324508a,David Thompson,allisonlyons@example.net,Reunion,PROD-ad0cc596-13c7-4bf2-b021-b9219786c1ab,Call,Books,5,451.54,2026-02-02
ORD-c0ea151a-80d1-4537-85dd-83df84c9f3cd,CUST-befab3ef-8693-4229-be76-e29215101bce,Haley Johnson,zphillips@example.net,Ecuador,PROD-b1425f49-c5de-485a-9a16-7901ded4ceaa,Another,Clothing,1,247.52,2026-02-17
ORD-a4757e95-d0b0-4bdb-b2e8-b0fd8b1327d0,CUST-122c1604-6073-4665-a30e-3996ebb453cf,Brooke Gonzales,smartin@example.net,Tunisia,PROD-cf0268ad-1fc4-487e-a524-eed38919d548,Involve,Clothing,3,322.29,2026-02-07
ORD-13d95780-efd2-475e-97e6-711142d01d8f,CUST-ab4d05e4-2ff9-44ae-875e-f9be283d7fa7,Jennifer Koch,eileenmoreno@example.net,Saint Lucia,PROD-61e6cf92-77d9-487b-860c-645b4cf90a26,Popular,Clothing,4,189.0,2026-02-17
ORD-e4efd41f-a09a-45e6-a26c-65f8955cc6a4,CUST-3a43105b-100a-42a2-9a47-d8d094a1d2e3,Jessica Barrett,ubowman@example.net,Marshall Islands,PROD-3dc52f71-cb4b-4c42-a877-f939720a5ff6,Both,Books,1,412.71,2026-02-05
ORD-fb80c8c1-27e2-4c14-93f4-c6362cd9a89b,CUST-ae3dbf2d-3892-4f19-993d-23e132ced155,Hunter Brown,christopherkhan@example.org,Chile,PROD-003175f5-ed4f-4633-a207-9a68f65b9743,Mention,Books,1,454.86,2026-02-19
ORD-f8314897-16b8-4c3f-8a71-85f5837a87de,CUST-9b1e8a3b-c471-4b01-b219-8ddfa823c4aa,Dr. Debra Roberts,turnerdenise@example.com,Iceland,PROD-6405889b-1cc0-47c2-b8b1-ea360ff51bc6,All,Electronics,5,158.93,2026-02-05
