order_code,customer_code,customer_name,email,country,product_code,product_name,category,quantity,unit_price,order_date
ORD-e38d78d9-4553-440e-aaf9-b23e5d92ae5d,CUST-f09835b6-e935-4395-a8ce-f04dff8a49cc,Daniel Gomez,pcarlson@example.org,Lebanon,PROD-5c10cf9d-1296-430d-8b72-e3c42fb4528e,National,Books,2,185.81,2026-02-08
ORD-37ed71f2-7b9a-4d81-95cd-c88819a3940e,CUST-44cb3fca-12b6-4923-a868-69f94b561cec,Brittney Calderon,davidrobinson@example.net,Korea,PROD-2f72e00c-da57-4dab-b80b-6ed9e07a1e9e,Republican,Books,4,346.17,2026-02-18
ORD-6c193559-4de9-449a-97d2-d76381ca2d99,CUST-89abe117-1b26-4201-ad42-9e41b7e88fb0,Blake Myers,websterkimberly@example.net,Austria,PROD-363960c8-9990-4003-a2b7-c67741c33854,Social,Clothing,5,33.41,2026-02-11
ORD-54806ae3-8baa-433b-bf08-ea2a41a462e9,CUST-f236b2e5-153c-4836-9754-4b856c73e526,Juan Gonzales,reyesryan@example.org,United States of America,PROD-92645147-ed2c-4e8f-ba8b-d795a74399f4,Rest,Electronics,2,443.16,2026-02-03
ORD-d63ec6c7-a617-4714-adf9-91ef69a02b43,CUST-464c0119-64de-4dd0-9786-1329df81d5df,Valerie Oneal,lharvey@example.net,Sao Tome and Principe,PROD-6aa13d5a-36a1-491f-bb89-f8bc1348fba8,Mean,Electronics,4,293.42,2026-02-06
ORD-dd8ef749-fa6a-4e13-a6a8-bd45edc67c6c,CUST-11f428d0-6fd6-402e-afb4-b4188722abf6,Bruce Reid,jerryyu@example.org,Svalbard & Jan Mayen Islands,PROD-f27d359a-a418-4bb2-ae24-68ecf6856a44,Still,Home,2,463.07,2026-01-23
ORD-915a52a7-ae37-4250-a04b-42ae4f583ba7,CUST-d0f85c46-2da1-4d4e-a264-5d5a8574ec43,Eric Bentley,pallen@example.net,United States of America,PROD-a2afdf4f-a182-402f-8da4-f435928c4815,Clear,Home,2,225.71,2026-02-03
ORD-3966f2c8-54b5-495d-bdf4-00fe97019d79,CUST-7b91dd7b-0715-49d0-a2e6-722734451887,Betty Turner,amy41@example.net,Timor-Leste,PROD-2f67f633-20ab-42ac-bd69-55a603fba1c8,Million,Home,2,243.13,2026-01-31
ORD-84da0c95-3b5c-4c72-b64f-9be501ac01e1,CUST-d544624c-5e27-40f1-b783-30213bf9a91a,Stephen Decker,harmonangela@example.net,Faroe Islands,PROD-7f77d1d3-b84f-4a79-afaf-a71785caed4c,Wonder,Clothing,5,424.42,2026-01-31
ORD-568c6506-001b-4ab7-be44-121aec858c81,CUST-2d82ef44-0b94-4410-92e9-53fbd608863d,John Santiago,bradley32@example.org,Bangladesh,PROD-4bca8798-9b08-47a6-9364-cf38b8091342,Bag,Clothing,5,302.92,2026-02-11
ORD-30165412-0124-4f27-886c-2241f916f48c,CUST-31683c5d-2ce8-4dd5-958a-e47adda4fc20,Carrie Moore,murrayrenee@example.com,Nauru,PROD-c0280ab1-d3ef-4855-acd3-a6aa18058b5e,Position,Electronics,2,169.72,2026-02-02
ORD-f037f575-f3c6-4ca2-bf11-5db6d6ee1fd1,CUST-9ffccfb4-1bd5-4ebb-8ed5-53be94898f41,Margaret Cabrera,melissahartman@example.org,Tokelau,PROD-c608a146-0f9c-44d8-a560-13032243a194,Whose,Clothing,1,136.44,2026-02-09
ORD-3691eb50-22c0-4af3-b327-a6001b939156,CUST-f218cdcf-2ab1-44b9-b4cc-d81e9e5ce0d7,Kathy Fitzgerald,hmiller@example.com,Bhutan,PROD-5a1c684a-402a-45cd-8a4f-9dd05f3f068c,View,Books,3,405.9,2026-02-18
ORD-954c5c8c-0d79-4324-8ade-9f35c157dce1,CUST-6a985fcf-b321-4f57-9de8-ba83763d4e81,Zachary Anderson,cpark@example.net,Mexico,PROD-d6a60820-a5f9-448d-a5cc-429acb8aaa8b,Last,Home,4,166.69,2026-01-24
ORD-0512355f-d01e-4d8e-9859-8b8e3a8dbb07,CUST-c055499b-2bae-40a6-b1f6-4f695e6bbf43,Natalie Johnston,kyletaylor@example.net,Tonga,PROD-a9d7a079-dad2-4661-8b89-78ac64a54c41,Learn,Home,1,204.06,2026-01-31
ORD-3d653803-405a-4b95-ac68-9f182cdceac5,CUST-58559c8e-7ddc-457e-8071-7c956492918f,Caitlin Pearson,jamesgraham@example.com,Guinea-Bissau,PROD-7b16c3b9-6edf-4957-8829-d48db4f10902,Then,Electronics,5,468.75,2026-02-13
ORD-93ab3c54-04f2-45a5-a7b3-3fb0e59c384a,CUST-66d75fe9-31e3-4793-9190-8b79b3bc669f,Michelle Ramos,andrea92@example.com,Syrian Arab Republic,PROD-412b3883-2d9e-4a6d-8c68-6471cdda1b14,Appear,Home,1,102.09,2026-02-18
ORD-67f374f2-b190-4289-8476-ddab7207b6d9,CUST-873eaa24-601a-4e26-b256-6f64d23075a9,Brian Freeman,tracey15@example.org,Saint Kitts and Nevis,PROD-b6a6702f-cf63-4af9-ae39-a0c39d105441,Most,Books,5,118.22,2026-02-08
ORD-66291c6a-4a08-4619-b4b1-622a9ffb4f04,CUST-8a4f3dad-4ad2-4a81-ba2d-5267f19f409f,Earl Lopez,brownanthony@example.com,Germany,PROD-ecdd2bd7-05a9-4aa0-aef3-01c623f44384,Site,Electronics,4,455.04,2026-02-04
ORD-a4e24f7a-dac1-4265-b33e-7f1db099d692,CUST-781507fe-68e8-4613-99ab-4958c241c5a5,Stacy Flores,vanessa88@example.org,Burundi,PROD-d3ae8d39-31cb-46ee-861b-74a60208d455,After,Clothing,3,313.75,2026-02-22
ORD-4d898f30-e805-4032-8f5b-010e30b9223f,CUST-32eab6e2-58a2-40b8-885f-aad86de039da,Terri Carroll,areid@example.com,Venezuela,PROD-223ba345-572e-41e4-9039-5b0129ff02fa,Less,Books,1,295.43,2026-02-09
ORD-a1f79f9f-6db3-4ed4-9830-876bda15aff6,CUST-f5053f6f-bc1b-4fe1-8403-650e4ac175d9,Jared Davis,qwallace@example.org,Comoros,PROD-6d3c1332-f8c2-49a9-a5dc-7237b84ca0b6,Seem,Sports,2,39.03,2026-02-05
ORD-fd7893f5-31f9-445b-953f-5e7606a2e79b,CUST-e87868df-7967-418f-9dec-23d46a6a66fa,Jeffrey Richardson,badams@example.net,Jersey,PROD-0d1b679b-cdcc-4f7d-8658-e1662bed8a92,Democratic,Books,3,310.27,2026-02-19
ORD-1326c9d7-38f2-4bfb-8744-845229f89ee0,CUST-cc64e32d-0449-4d28-9425-ffefedecb164,James Lane,melissa05@example.com,Canada,PROD-3a14901e-a457-44b8-8d0a-8cca13c094f9,Event,Sports,4,153.14,2026-02-05
ORD-bd5fd914-526d-491b-ae29-2e557b3e5fd2,CUST-5e332953-dfbb-43ab-82a6-f9889e5267ac,Linda Vargas,mary22@example.net,Burundi,PROD-d86e0716-bbbc-46ff-9c89-29be37364c40,System,Clothing,2,437.4,2026-02-16
ORD-c47983b1-a486-48ba-b626-93169766833a,CUST-2b5a985a-193c-4b04-b582-34ae165b4274,Lauren Garcia,bhawkins@example.net,British Virgin Islands,PROD-befc82c5-9230-4a5e-83c8-68fd68fade46,Easy,Clothing,5,480.13,2026-01-29
ORD-a91f1bc0-26f7-4aeb-a2ac-3f3e31f2aee1,CUST-86e8d019-6582-4c28-8ea5-19107fd3c31c,Brooke Robinson,mvincent@example.org,Mozambique,PROD-c2b414fc-c24a-4c47-8a26-7acd78a4f56b,Gas,Sports,4,60.61,2026-02-09
ORD-56c3d428-7723-4dad-a0f7-b447f416a6ca,CUST-24f58439-64e9-49fb-bba0-560b1add0860,Joshua Montgomery,allensandra@example.com,Poland,PROD-a6038344-ee7d-4b1b-9341-b4a5d6ea3cfc,Interest,Electronics,2,218.85,2026-02-16
ORD-0790929d-f7b2-49b0-85ea-6ce8fe604248,CUST-d23fe8ef-4ae4-4d69-81b3-fca93fee9856,Amber Hill,scottthompson@example.org,South Africa,PROD-8ad6ea9d-43b8-4cf2-976c-11aa1fb54214,Alone,Books,5,137.98,2026-02-20
ORD-6c7f6049-3fc3-450c-9d84-d9a85b4e0bee,CUST-c40ae582-e8f2-4de1-b3a3-43120aac7248,Brandi Shannon,maurice15@example.org,Panama,PROD-81c06ac0-2853-48b4-9676-a901691fa5bd,Agency,Clothing,5,319.73,2026-02-03
ORD-f9e7c242-9ecb-43db-b470-6bce4ab74ac6,CUST-764d58f5-1fbc-4127-82c0-d27962133202,Amy Carrillo,jdominguez@example.com,Turks and Caicos Islands,PROD-69f4e7f1-3e99-4707-a4e4-a8b3f796b8b9,Employee,Sports,3,325.01,2026-02-13
ORD-3c11170c-f8c7-450d-8e61-c6a159359968,CUST-f90c6d47-8b98-4984-962b-403589092d00,Lindsay Bennett,stonejeff@example.com,Monaco,PROD-7e551afc-f781-439f-b2c2-7d15aa0ba974,Its,Books,4,130.39,2026-02-21
ORD-70e6ef32-613d-4147-8dbd-0e62e22c540a,CUST-defad04f-cbcd-4ac3-a9b8-2458b16f6152,Robin Martinez,kstevenson@example.net,Congo,PROD-86a8236e-ca17-4727-999e-118a9000fb38,Quickly,Electronics,5,111.67,2026-02-16
ORD-8741306d-a712-44a6-aee3-3579d63ee8e5,CUST-5269c5fb-f047-431a-98c1-1d4ffa7cf960,Luke Reynolds,dunngregory@example.org,Saint Barthelemy,PROD-69b605de-5299-46bf-a6fb-d12bbda5482a,Treatment,Home,1,486.49,2026-01-24
ORD-7ff949ab-47a9-4d67-a14a-d6ff291886e5,CUST-6ddf4766-f85e-44f8-9d4b-f6f7ad4e6422,Carolyn Kelly,natalie17@example.net,Afghanistan,PROD-0ae8eb4a-7e8a-44ad-a706-b55e554347a0,Act,Home,4,116.29,2026-01-30
ORD-bc3b57f7-7ebd-48b9-8987-47262cc364c4,CUST-32244471-3a6c-47e2-ad24-c61ca5ab36b3,Jim Brown,stephaniewalker@example.net,Netherlands Antilles,PROD-a46ebeaf-2e93-4ec0-a20a-d00d52bfac85,Understand,Electronics,5,433.88,2026-02-02
ORD-95cd19cf-1384-46c3-938d-6e7cdd6c2b77,CUST-49891567-d10a-4c2c-b353-d4fb9f197233,Sharon Powell,ericandrews@example.com,Czech Republic,PROD-18237440-1da5-451b-ab65-6d2f9cea2758,Issue,Electronics,3,106.68,2026-02-03
ORD-d25f8a3d-046d-4315-bb31-86591d322a6f,CUST-ba79118e-8b5d-4701-9b1f-ec7ad24a7afb,Robin Williams,lukeortiz@example.org,Sudan,PROD-20d244a0-2cb4-413e-8c39-4965545915f3,Year,Books,5,295.59,2026-01-23
ORD-820b39af-905c-4eee-8267-4853fff39fb2,CUST-fda229d0-6769-4765-9e90-583696a30df8,Jeffrey Lucas,spenceredward@example.org,Iceland,PROD-b5495c0f-b389-47ba-ad69-94a1f78a193d,Total,Sports,3,188.64,2026-02-01
ORD-efe9fb86-83d8-46a5-8e8c-f30c10f01117,CUST-81263bbd-3991-4470-9ad3-d7894687096a,David Allen,phernandez@example.com,Namibia,PROD-7ff897b6-8872-49a2-8c5a-6c183f582f68,Student,Electronics,2,417.25,2026-02-21
ORD-3ba02dd4-f4e0-404f-83af-bd2254bd0ec3,CUST-d34d6b6c-2bd0-4dcc-a544-1495c2680838,Sheila Turner,tuckerbradley@example.org,Sri Lanka,PROD-bb86662a-d527-42ac-834d-e1a85481445a,Attention,Clothing,5,131.1,2026-02-04
ORD-0d16732f-6392-4856-9226-785afb133589,CUST-d8ff4698-9f61-4c5d-bbec-aec14c59eb12,Robert Boyd,kevin47@example.org,Tajikistan,PROD-74384c8c-85d8-4593-9ee7-fd7d4e85f665,Big,Books,1,260.45,2026-02-10
ORD-06269cd7-10a7-462e-ae37-95e52ac9bde1,CUST-75c8b4c5-3e65-421d-8a36-6d794d8b1b62,Laurie Sandoval,curtisjesse@example.com,Mayotte,PROD-dfb2e4ad-b7af-46a2-b247-f79c7c481486,Loss,Sports,4,373.39,2026-02-20
ORD-25fa9db2-2671-44a4-b1cc-9292bfd8ebdd,CUST-4940d346-6fdc-4174-8c7d-3450c6602028,Nicole Lopez,stephaniecarter@example.org,Aruba,PROD-46a72882-09e8-4413-942b-b666e117b8d1,Authority,Electronics,4,460.57,2026-02-12
ORD-0af028aa-040d-4396-918d-3c3079a0eaee,CUST-1db79d36-8321-4263-b909-ae261a75d974,Olivia Jones MD,kluna@example.com,Russian Federation,PROD-2b114cb8-060e-4a07-9b24-657243f7b633,Line,Electronics,5,182.05,2026-02-03
ORD-21bc160c-e40b-4071-bb5e-2e26c2e2eeff,CUST-78eb03a6-ebff-4ad2-a746-490488de6509,Thomas Sparks,reginaevans@example.com,Montserrat,PROD-82ccf744-f3e8-4075-a4f3-4cee8a211012,Civil,Clothing,4,384.38,2026-02-09
ORD-1563baf4-a2bd-4f0d-acbf-fd98c8544528,CUST-4c735308-6c7f-4f8e-873a-1fdb8bd0d465,Andrew Williams,elizabethcampbell@example.net,Egypt,PROD-d2a14d89-445a-42f8-abf3-46c7cf5e412a,Light,Home,3,338.74,2026-01-25
ORD-cd57344f-228f-402b-b2e8-e566a7869528,CUST-d1c371d4-6fac-4753-b080-0dfbb9a9caf4,Timothy Brooks,portermelissa@example.com,Monaco,PROD-66fd4523-444c-4cff-8655-8cc0f434b8a7,Message,Sports,3,438.89,2026-02-14
ORD-907d3bc0-364c-484d-8169-1a2ca52b93c3,CUST-e3dc7288-d790-4f9c-afc6-9e2e80a44cce,Thomas Miller,shieldssamuel@example.com,Luxembourg,PROD-fc1bf8ca-68b2-431f-893c-b43f6759502c,House,Books,1,240.69,2026-02-17
ORD-6bf420f0-6468-4667-99bf-2dfc01e4903f,CUST-cd173826-2b42-4843-9449-2da8b8ed684b,Philip Brennan,lopezbenjamin@example.org,Libyan Arab Jamahiriya,PROD-bcdfae37-273d-4a46-bf44-70c6c3e60463,Success,Sports,4,491.55,2026-01-31
ORD-e5714684-e32d-4b22-b58a-44ce41446002,CUST-44ec756d-4dab-4498-9848-1747c48865b0,Rodney Boone,fpowers@example.com,Malta,PROD-21030829-a367-45b9-90e2-7a87c2a45ace,Language,Books,2,349.6,2026-02-03
ORD-71e9980b-132d-4215-9cf2-144bb06d00fa,CUST-2372d03b-02b7-4e85-b34e-eef15e35c4b5,Aaron Cook,curtistammy@example.com,Timor-Leste,PROD-2fd12840-25d1-4dcf-9bb3-eb33fdeb2e7f,Adult,Home,2,209.54,2026-01-23
ORD-0b1b6a66-d195-4572-b2a1-68b486c66a03,CUST-2427d318-c825-4ff0-933d-2cca6539d0be,Ryan Armstrong,cward@example.org,Holy See (Vatican City State),PROD-9c621e70-fd5e-4526-bd21-dfe7c3a73465,Performance,Home,3,273.81,2026-01-28
ORD-d47f099d-2ac8-46d0-908e-31eecb6f184c,CUST-f386875f-e06f-463b-b62d-dc64a0de178b,Sarah Klein,zaustin@example.org,Serbia,PROD-9b7b70ed-e322-455b-bf75-51ae4dd336ac,Character,Electronics,3,303.15,2026-01-29
ORD-1bfd82b4-8550-48dc-9043-40d42c60a65f,CUST-f96f8732-2444-4761-8c67-720b93fa84aa,Timothy Kelly,carlsonronald@example.net,Rwanda,PROD-54764775-0efa-4b04-8c4c-a427dd381cf2,Power,Electronics,4,68.52,2026-02-15
ORD-ed133129-6ba5-41be-9cfa-75152c3c0df0,CUST-ba424a76-119a-4e9b-add0-1b6b6f344fab,Jennifer Kennedy MD,dquinn@example.org,Azerbaijan,PROD-957e508d-c646-442a-8ba2-dfb81f32b8e2,Paper,Electronics,3,188.09,2026-01-28
ORD-0bbfb3ff-3903-46c6-833b-225674eef81d,CUST-da511d05-5749-4e7f-9f75-a3ec466605a7,Christina Ford,susan29@example.org,United States Virgin Islands,PROD-b32febf3-40b0-43c2-bea3-639ff32ea93e,Him,Books,4,479.58,2026-02-13
ORD-5dc7feb0-3ed3-45a0-827b-7397769710b5,CUST-c7ff3502-443e-49b9-9bf9-998b459584e8,Henry Garcia,leejessica@example.org,Spain,PROD-30b788ac-3793-4f84-9054-f5c432057893,Any,Home,3,403.9,2026-02-21
ORD-c53b1a2e-b7cd-45a7-a701-699ae50bce08,CUST-e788db05-abc9-46ae-bd53-615061951531,Amy Evans,chelseaking@example.net,British Indian Ocean Territory (Chagos Archipelago),PROD-345256dd-d4fa-4b56-b2d5-e54f9e4d79d4,Difference,Home,2,341.66,2026-01-25
ORD-d896e0e3-d9ca-4a88-a0f9-4712da2cd409,CUST-3c7f0ed7-d1f2-44d9-b0d0-c2bb9a1ce107,Brenda Hill,pamela39@example.org,United States of America,PROD-ad2ee65b-886f-4751-952a-bb1453f013ea,Note,Books,1,410.43,2026-02-01
ORD-d4483579-3ca6-4c24-abef-e8670b4c8d44,CUST-ed2dabdb-0936-4808-b4c5-5d38f97a63a8,Noah Olson,meyermckenzie@example.net,Tokelau,PROD-0fa2a6b2-68af-4b44-8df5-af63a4e63ffd,Safe,Home,3,451.91,2026-02-21
ORD-0c138222-9ce8-4b50-8363-0d1db501ed01,CUST-6ba4c432-beb9-481c-bcd0-c06297615e9f,Andrew Anderson,brownheather@example.org,Solomon Islands,PROD-d8fd9001-05e4-4a88-afb9-bf405c2f03d5,Full,Home,2,414.38,2026-02-01
ORD-3b34e750-4cc4-42be-842d-648da3e281d5,CUST-1dffead0-e0bf-4693-9e04-77fb629c100d,Joshua Reed,qwalsh@example.org,Cyprus,PROD-08d1b92e-a2d4-4b2b-b59c-111da6fe7780,Recognize,Clothing,3,344.59,2026-01-31
ORD-501fc8b5-6e44-4b6c-ae35-4e156b9a375f,CUST-d35c5755-a902-4581-b5c9-f584a5ad2377,David Roberson,anthony34@example.org,Saint Martin,PROD-39318d18-651d-4c14-9775-bb631e6dda5d,Piece,Sports,1,450.29,2026-02-06
ORD-c7772d67-1a88-45ee-8250-b36805f94376,CUST-51fd7422-ef71-430c-9d10-955fd1e59e04,Jason Ponce,smills@example.com,Samoa,PROD-ef25e63e-48f9-43ff-a37d-fb46d67b3ef0,Fast,Sports,2,495.12,2026-02-21
ORD-2fd9b28a-2501-4dd6-b21c-e7e0b26b7123,CUST-50bc2997-92aa-44dc-a042-84823b9f0af6,Jason Werner,sweeneymark@example.org,Nauru,PROD-14b1d4a1-db99-4b02-9b7c-716e32abbd39,Along,Home,3,253.58,2026-02-22
ORD-92091712-0472-4341-8346-f9f8380e70c6,CUST-6821e128-e0b5-40c1-b882-c969c17d70d4,Terri Long,jelliott@example.com,Zambia,PROD-7e3c5280-da73-44ae-8bdc-5798c9f79cad,Chance,Electronics,5,296.97,2026-02-13
ORD-1dc44d00-ec38-4617-947b-f061eb49ec16,CUST-7c455fa0-6380-4ba2-9370-b707bce0e125,Caitlyn Mccann,gonzalesmarc@example.net,Australia,PROD-f5c33221-5ba0-4333-a180-6d0fcaa1fd6b,Compare,Clothing,4,200.52,2026-02-02
ORD-2c10b1b5-05a0-435d-aa99-015f8e4eb8bc,CUST-225ce6ee-f3e9-4ee8-a65d-06fe82a7f9a4,Peter Murphy,ronald89@example.org,Kuwait,PROD-07fd1400-b1d4-4cf7-8867-85d892d9d4d4,Front,Books,4,396.35,2026-02-19
ORD-45fac15c-33d9-4e31-8363-799c73ce0a04,CUST-9a930abc-8c4a-4f74-a6ee-5f6f66213624,Jeff Mccoy,heatherwade@example.com,Bahamas,PROD-f41a001f-69d5-41d3-9a9f-fdef23636063,Those,Clothing,1,281.09,2026-02-01
ORD-6b2a0879-5595-46d2-813b-f9b8029e6e84,CUST-06a8937d-d05f-4505-be89-78965d2b63eb,James Howard,ariana66@example.net,Sao Tome and Principe,PROD-e6400fc7-757f-45bd-a651-d87b1c08fd10,Campaign,Home,2,396.64,2026-02-17
ORD-099f266f-b0df-4616-b36e-c1d2ddbb547e,CUST-8709e20f-ff97-47e7-b97e-a29e522cc78e,Eric Pham,shaunfisher@example.net,Finland,PROD-9a5f0e97-6a51-449a-be84-9810564da6f7,Simple,Electronics,3,429.19,2026-02-14
ORD-e0be8c68-e62d-4f56-a93a-bc8a3ce55c09,CUST-5857f1a5-b44b-4ccb-880b-2dd0f01780d3,Kayla Butler,hturner@example.org,Saudi Arabia,PROD-ce885085-5867-48c0-b232-e2e75b85505e,Public,Home,5,99.53,2026-02-05
ORD-9a6b4d89-a1b3-429f-a057-4c69a27c3f19,CUST-d75b95b7-fc98-44d0-aafc-158aaf532c3b,Barry Warner,kenneth23@example.com,Jordan,PROD-a50278c8-bf63-48d7-aaf6-225a17b04acb,Soldier,Sports,1,142.74,2026-02-11
ORD-03050dd0-ff08-47a9-9edd-2ff8385e5576,CUST-4738e64b-1b1b-4946-a139-15cd78931bd7,Jeremy Gibson,richardsoncrystal@example.com,Russian Federation,PROD-353b431b-adb5-4495-b0f8-f7cc400bdeff,Easy,Electronics,2,152.3,2026-01-31
ORD-f67035d1-60c8-4eb4-917a-bd0052365bca,CUST-7462ab89-507d-4fd1-9fa7-9a8b8d7d88d1,John Dean,james11@example.com,Brazil,PROD-608a44fa-b54a-4ab0-a9bf-d741174b7329,Grow,Home,3,304.51,2026-02-19
ORD-9d3b9f5f-9acb-4dd9-a4d5-8ab647714bdb,CUST-d8740602-a8cc-4925-8703-5811a3de78c8,Chloe Gonzalez,zmayer@example.com,Tuvalu,PROD-9a3e416d-7d95-479a-a792-e2087a758c53,Read,Electronics,5,254.69,2026-02-20
ORD-8eed37a4-dafa-4df1-b88d-eabb0030eb2a,CUST-1e42b7f0-a448-4538-b9af-0056b33a7406,Kevin Gutierrez,hfoster@example.org,Serbia,PROD-0356bbef-3738-448a-8d23-59fa551451b0,Tend,Books,5,236.12,2026-02-22
