order_code,customer_code,customer_name,email,country,product_code,product_name,category,quantity,unit_price,order_date
ORD-4dfb98a4-1509-4d8b-b040-390fc6f5433a,CUST-00c439a5-4dc3-474c-9059-7cadbc4f0d9f,Jacob Diaz,smoreno@example.net,Samoa,PROD-21c440fe-5887-486c-83b4-0c735bb35b62,Hand,Books,1,214.87,2026-01-27
ORD-3070b48a-d0b9-4a8d-926b-150de5b87b17,CUST-af07f569-e1dc-4696-a835-0186774a7b17,Matthew Kim,jeffreycarter@example.net,Palestinian Territory,PROD-ac7deeec-c357-4d96-bef2-26b1bdc3bbef,Employee,Sports,4,473.46,2026-02-19
ORD-68d6684f-44d0-4b5c-88b0-fe7a787ff07e,CUST-d2a17fe9-f9df-4a41-ba0b-502b5faa95cd,Laura Scott,matthew03@example.com,South Georgia and the South Sandwich Islands,PROD-1b1691b6-ed26-4073-b44e-fd0e535d7e0f,Available,Sports,3,68.15,2026-01-29
ORD-885e6472-4f33-4426-80fb-160135608b46,CUST-ff54f5d2-ecc0-4349-a29b-f076e40b9c38,Anna Carter,rachel80@example.net,Turkey,PROD-0d8d7019-a784-41b5-a40f-5a1d83e6ac85,Man,Home,4,302.54,2026-02-16
ORD-ca7cfe31-1e18-43a2-815d-a0beaef5b139,CUST-41a68faa-6652-4232-9114-150aecb0149d,Emily Olson,estone@example.com,Rwanda,PROD-5e693c1e-a9da-4750-a0b1-a5e7acb4e6cb,Me,Home,1,433.28,2026-02-11
ORD-960d05d7-fd6e-43d8-8d91-93e0198909a9,CUST-4823ddb8-c2dd-43f5-9286-35fc447138c3,Jason Jones,gguerrero@example.com,French Polynesia,PROD-a34693f7-ff2e-4461-8fc2-3e5c561ad47a,Husband,Clothing,4,185.48,2026-01-27
ORD-4fb17d22-6e0a-41a1-8461-d90fe235e198,CUST-a33c8fa5-5a06-4172-b87c-c50e801ce541,Jeff Rodriguez,mendezkevin@example.net,Ecuador,PROD-41122188-0073-4a82-983d-8b3e2398c7ab,Might,Electronics,3,18.52,2026-02-16
ORD-f3a4f50e-4458-47fd-bac9-fafe0385c6a2,CUST-f2b30b19-43b0-4310-aae4-36cce2dddea1,Robert Gonzalez,sarahhorn@example.net,France,PROD-0bc8c9f7-0fd9-4114-ab43-c2b6b8794141,Hour,Home,1,451.67,2026-02-21
ORD-9c8f3d4a-0c9a-4031-b2f2-ba7409f6bd72,CUST-54711643-658d-4302-97ab-910de73a75a2,Melissa Harper,gregoryrussell@example.com,French Polynesia,PROD-5c36a76b-a964-4107-9086-0cf6919d4daf,Generation,Books,5,349.33,2026-02-12
ORD-97a62b61-3716-491b-9704-11793a336101,CUST-7166961a-cfad-4422-8486-3a5c146176dd,Jeffrey Stewart,eburton@example.org,Bulgaria,PROD-253b6ffe-1a00-44da-91dc-4a12dc78df9d,Beautiful,Sports,2,468.86,2026-01-31
ORD-c4511a18-c6d0-4638-a49c-4dcfe90cea9a,CUST-136b2f07-8f96-4d23-b94c-da9771282aa7,Jessica Kelley,spencerbradley@example.com,Indonesia,PROD-fb9aa5a3-3381-44ce-a61d-8fec159183fe,Eat,Books,1,219.62,2026-02-14
ORD-68c6267c-29d3-4381-b359-ce178393834f,CUST-edc5d41f-624a-43c5-b90f-d66dbd7a740b,Emily Moore,tmoreno@example.com,Djibouti,PROD-faa66e3e-e32c-4142-899c-eb3496a551bb,Down,Home,2,378.37,2026-02-19
ORD-226ab081-0dd6-4475-b8b2-5c3b302fb077,CUST-ab61499a-2c6c-4828-a9e2-7f3033a49872,Wyatt Chang,hmullins@example.org,Syrian Arab Republic,PROD-de4aa6ed-1967-4714-ae1e-e7155f6ab9df,Lay,Sports,1,323.33,2026-02-13
ORD-0dc43bae-b4f5-4944-ba47-3774cc963d18,CUST-22bd729d-8278-44fd-949a-d0253689cb8d,Tony Villanueva,wrightmichael@example.net,Kazakhstan,PROD-20229f5c-e15d-45e7-b639-b430c4775d46,Nor,Electronics,1,361.26,2026-02-15
ORD-5e4a83bc-81bc-442f-ae86-a0102fd22ce7,CUST-83ce708c-2c16-4f8f-bbcb-e23f541e5d7d,Bailey Finley,davidwatts@example.net,Gabon,PROD-28a9f101-60ab-45be-9061-44a8ed376caf,Seek,Home,1,291.37,2026-02-23
ORD-ae01ae47-ed4f-4765-b415-7cac04ecd41e,CUST-f95d87d8-36a2-404f-bf2a-772de11e5657,Lori Perkins,jimmysullivan@example.org,Palau,PROD-915f0fdc-c0c8-40a8-b004-d42494b8daba,Response,Home,5,183.95,2026-02-03
ORD-91330d00-9e51-4c06-943c-80aa54ff3789,CUST-2d40efa8-f7e3-4e08-83a0-2007b5825341,Shannon Rodriguez,hunterpark@example.org,Israel,PROD-dc4f15e5-85b4-4ea0-a73f-b6e7bc1dfcee,Turn,Electronics,2,472.9,2026-02-06
ORD-32e9b80d-4304-40ba-9e53-bafe514c2f04,CUST-1cfe7f43-ff9d-4a72-9f7f-b123afdda144,Jesse Gonzales,shannon80@example.net,Ireland,PROD-024b13c1-3da6-40a2-8c24-13ea89af37c0,Sign,Home,4,102.82,2026-02-05
ORD-9cd2b0b1-bef4-4e23-9d5a-411297e09044,CUST-8eae5ba4-735b-456e-9f3a-d506b04618ab,Lisa Ramos,edwin65@example.net,Ghana,PROD-4f6df68b-d4ac-4e2f-b9cf-d57c009e8767,Some,Clothing,3,412.14,2026-02-03
ORD-813bfe2c-5d58-4ffc-9c34-d877ae0e489f,CUST-fa8e990e-5b9c-4d0c-bf3b-c68da6d32422,John Schwartz,nancy12@example.org,Romania,PROD-329c7219-448b-4b39-ae12-3e8586d9230c,Tend,Clothing,1,447.98,2026-01-26
ORD-89b2a364-5561-4038-9da2-fdc692e43796,CUST-11ced210-8865-41af-b26d-b0757b90671a,Jessica Jordan,dana35@example.org,Haiti,PROD-f45db0b3-6b2c-4e46-9bc9-54deb2a527a9,Or,Books,1,440.12,2026-02-05
ORD-3b10a61a-0e9f-416f-adb4-3daea98db70f,CUST-4b5cf1e8-b614-4906-9c99-fb9bcda7f6cb,Jacqueline Sharp,uwilson@example.net,Bhutan,PROD-48779d27-4b50-4e51-8df1-18e95908e880,Senior,Electronics,1,332.25,2026-01-27
ORD-ca15b40b-2171-4e41-9411-c09f2d4e12b7,CUST-a45ee06b-a1e2-4acc-a561-d3089ce0d24e,Thomas Rice,rachel71@example.org,Isle of Man,PROD-02779af7-9964-4dda-a55d-d50d54443e22,President,Clothing,3,95.43,2026-02-13
ORD-32695d8d-4382-4207-b965-d9261d9ad2e0,CUST-df319a16-a17d-44d5-94f6-ac23beb879e6,Kevin Daugherty,davidcallahan@example.com,Paraguay,PROD-c06d467e-4835-43b2-9caa-5b516950a18c,Parent,Sports,4,400.13,2026-01-27
ORD-a66433a5-3294-43d2-86b9-396e07ba4699,CUST-29bd1469-fa26-441b-a8cb-f5108a11722d,Caitlin Floyd,vickie21@example.net,Norway,PROD-e1196cc4-90ef-44ad-ada5-fb15839609ed,Take,Electronics,3,43.81,2026-02-12
ORD-6c7efc2b-2f0e-4b03-87dd-6d1d8ebf2706,CUST-0ce1ab04-45e4-4582-bffe-e76f58f32eff,Jill Wiggins,lindseytate@example.com,Tonga,PROD-325a78bd-db5d-4e34-a123-c24313bf24d4,Body,Electronics,5,117.62,2026-02-21
ORD-d08678eb-aae4-4c7f-ab67-2650edb1f9fa,CUST-3fe365f8-00d7-4429-8118-28cb0466ba06,Jose Jackson,burnskaitlyn@example.com,New Zealand,PROD-375f468b-3c96-497a-9004-c3112c02f1ff,And,Sports,2,454.44,2026-02-04
ORD-10705ab8-9ef9-4e24-a6a6-96dfb5cefaf7,CUST-69eab496-f581-406e-8524-f0a9f94727ce,Sherry Valdez,dnelson@example.net,Bulgaria,PROD-2d4a341f-c111-45d0-a30a-106bea62f00c,Center,Books,5,334.5,2026-01-28
ORD-f45ac61d-c209-41cc-bbf6-f689c6f04a9e,CUST-95a3099d-32f5-4a34-818e-290318bad952,Audrey Nelson,jasoncook@example.org,Qatar,PROD-9a9f116c-9769-443c-b6ed-ce53221d1f95,Control,Electronics,3,141.1,2026-02-17
ORD-89733df5-5029-43ea-8cff-6e058a01c4a0,CUST-fc950baf-57d5-4391-8cce-6471dcf6e6f7,Leslie Dudley,brian45@example.com,Venezuela,PROD-1d76a3cd-40b4-4422-9f72-82fed40ade1f,Size,Sports,3,176.97,2026-01-28
ORD-0c6638f1-9af8-4aba-9213-3d2f6423298f,CUST-ba34b356-81ff-4569-a3a6-5dd9c2ce01b9,Belinda Watkins,salinasgregory@example.com,Romania,PROD-a47539ae-aae4-4598-beee-99b8eed5b92f,My,Electronics,5,298.76,2026-02-17
ORD-f3105757-b431-4085-9a0e-28f534468137,CUST-ad2b60ad-df79-4205-87f7-e2c8c607825b,Cristina Stewart,janevillegas@example.com,Kiribati,PROD-3f8b4b7d-4240-4348-9481-6ecade47f3b7,Up,Clothing,2,251.4,2026-01-30
ORD-338e1793-a0e0-4b24-9430-752bc9a46eb3,CUST-c166e42a-b070-4e1b-99dc-58a2af5805ee,John Bryant,martinbill@example.net,Cameroon,PROD-1eaf94a7-6bdb-4fec-896f-60a524ed3b1f,Thing,Home,5,134.8,2026-01-24
ORD-52a0a2b9-11ef-4959-89ca-cb5f4ce34d4e,CUST-1ca41eab-8d81-4051-84d0-e888e504a766,George Figueroa,montoyajohn@example.com,Singapore,PROD-9dc2cb8f-7e6e-4f0d-878e-e423f5aa25a2,Agency,Clothing,5,466.58,2026-02-06
ORD-c7194949-3946-4334-8644-705797a505c9,CUST-b0d04781-b0d2-4722-8b1f-4e3a4f5dbdad,Timothy Fowler,austinjordan@example.net,Paraguay,PROD-9f5e8c08-2116-4d1a-ad68-b017de242987,Station,Books,4,89.41,2026-02-08
ORD-11a3e751-3a23-4ea5-be6e-f0a54847803f,CUST-3bcfca8e-5630-4b20-a923-26d0771b034e,Michael Martinez,valdezrebecca@example.net,Lao People's Democratic Republic,PROD-33c6a21a-4370-4b93-8081-83303a547cfa,Wait,Home,1,136.15,2026-02-09
ORD-b66f4006-40da-4d49-80d6-fd32717dd8c0,CUST-8dc76415-7c40-42e2-a82d-4025b0d93c6e,Janet Rice,kellyvicki@example.net,Montenegro,PROD-1a49d76a-cccc-4d53-be3c-ec5bcc57d396,Six,Books,3,332.39,2026-02-19
ORD-8f7d3a0e-f919-460c-b51e-2fa760858bdd,CUST-67bfb1e0-94f4-4055-a37f-c9869fa2930c,Tonya Knight,wilsonmary@example.net,Palestinian Territory,PROD-0cebf646-81c7-4a0b-9b9f-d2e497c158da,Cover,Electronics,3,63.52,2026-02-01
ORD-f1b02c11-0b29-4345-8f97-4fd55f55181e,CUST-0679778e-5371-4f5f-833e-c45b371aad86,Bridget Taylor,hallbrad@example.com,Senegal,PROD-afe6c226-127a-4a17-816a-2b823e04dfa5,Field,Electronics,2,159.59,2026-02-12
ORD-002bd1fa-5981-4af7-9ec0-fec390fb1ad2,CUST-1d5cb8ef-681b-4dbc-9c9b-8f8c88fa9628,Monica Montgomery,gabrielalittle@example.net,Guernsey,PROD-cf357a88-db9f-497d-b71e-d46354a92cc3,Should,Electronics,4,189.47,2026-01-26
ORD-c3ce167c-ba8a-4655-8fc2-c685b2e55e33,CUST-235589a1-34af-4d30-bb3c-3a129e830d5b,Christina Rivera,jackie49@example.com,Ireland,PROD-0f059919-f6ba-4adb-a224-5b1d7b23bd1f,Human,Home,3,275.61,2026-02-23
ORD-6616b099-1d1c-4bcb-aaf5-2c55d677568f,CUST-2fedb94b-d337-4fe4-917f-aee3eacc1caf,Sherri Garcia,shannon89@example.org,Guatemala,PROD-d92ca6cb-695f-4989-be68-837a7f406f54,Design,Electronics,2,383.59,2026-02-02
ORD-8bdf761e-4fc2-414d-b210-e79c649a8590,CUST-3bd5696c-ac00-43cb-b990-829a570b3c7c,Jasmine Weaver,wallernatalie@example.org,French Guiana,PROD-fc3193f6-cf7c-4684-b828-73d64f05b3aa,So,Sports,4,123.2,2026-02-21
ORD-692625ef-8d60-49e4-9d2b-7ab50688f998,CUST-895d48b7-6f93-46a4-8a2b-7b70d9fdd98d,Jessica Christian,isoto@example.net,Puerto Rico,PROD-14230cc2-76e2-4888-a63b-a1650640c8fe,Itself,Books,5,234.84,2026-01-24
ORD-0b428d9f-723e-4461-8709-94ba067a83e3,CUST-85d2344e-1a2f-4c5b-b1bc-c50cef2fb309,Julie Mccoy,psmith@example.net,Jamaica,PROD-81459e72-d46f-414f-8f2d-d9df3780f767,Among,Clothing,4,358.66,2026-02-21
ORD-fa9e16b9-934a-4e35-ac8f-2b25f6601972,CUST-c88a7f32-f2c5-4674-aac7-14db84ecbd48,Michelle Smith,johnyoung@example.net,Chile,PROD-e6d96fbc-156e-49a9-9a7d-5f1a456fe455,Cause,Home,3,375.57,2026-01-26
ORD-3cbd9ae6-d4ef-4fc0-b77e-1d3a63fadb57,CUST-55ecdcf4-9fc9-4c5c-928e-c857787814de,Jeremy Villegas,cruzemily@example.com,Philippines,PROD-f119ac2d-d0ad-4bbc-8416-a20a6bea6b84,Way,Home,4,54.74,2026-02-11
ORD-9d41cf9a-acd2-4af1-8082-523931fb8bde,CUST-7511b1c4-e4f0-4d1d-9f37-18ee48e5bed2,Suzanne Stanton,amberrowland@example.org,Mauritius,PROD-ceb70e17-61b4-4d81-b0c4-ffe6c618f773,Until,Home,5,191.04,2026-01-27
ORD-f2e8a43b-afd8-4cdd-adda-88e3ff095d3f,CUST-e29c1ae9-08f5-4827-ad0a-9405138a3135,Rachel Rodgers,mhall@example.org,Tokelau,PROD-4259abe6-9231-46f9-9426-a51b519f42a3,Owner,Books,4,435.4,2026-01-29
ORD-500b8e40-4018-4840-821a-2bc3b1de0800,CUST-808d12d9-a401-4e5d-b91f-e34c234898b0,Elizabeth Hall,fberg@example.com,Myanmar,PROD-9649e422-e356-4dec-aed6-cb11e291edc9,Strong,Clothing,3,208.43,2026-01-27
ORD-3e823d31-c2b6-4bf8-8ea0-613fbee784f5,CUST-5b143c55-6527-452e-9b7c-bad48b6da6c5,Laura Meyer,thomasjohnny@example.com,Switzerland,PROD-c56d497c-2993-4d49-a7fc-fb651642b7f5,Early,Sports,2,492.08,2026-02-08
ORD-01665bba-3a4d-43e6-84b0-3cfa0f85d9b8,CUST-8217be33-d01b-4739-8ccb-1be7d427188e,Christopher Mendoza,lauren02@example.com,Romania,PROD-27af980b-d095-448a-a7e4-8ae2c4c9d49e,Party,Clothing,3,37.82,2026-02-19
ORD-eea1ab1c-8e7e-4db7-ae8f-a854793c4d5a,CUST-7c9ec840-502c-421e-a6bc-0d57706f9c88,Katherine Watkins,donna39@example.net,Seychelles,PROD-9d60b1e2-fa24-4a29-a9a0-9d5e64c04a52,Former,Sports,3,110.48,2026-01-29
ORD-93ea82ec-076a-4556-90b8-43e531e524f8,CUST-042332d7-5a9f-4a67-b08f-934b1b8e77a4,Larry Fields,anthony87@example.net,Taiwan,PROD-e3fdf1f6-8c38-47d7-81a2-ea4eaaccf908,Song,Sports,1,50.62,2026-02-19
ORD-948aea44-d497-40ad-b022-4ee98d314298,CUST-4dc7ebef-fb15-4efa-9cdf-e3347d81f189,Lisa Mercer,forbesryan@example.com,Cayman Islands,PROD-26c1b570-72f1-4d67-913b-19cc451733b6,Center,Clothing,4,132.5,2026-02-17
ORD-f20caa56-9e4e-4101-96e4-22edbccf9e16,CUST-3a1c3e73-0ff6-420a-a030-ee1fe8d63c36,William Mason,nguyenroy@example.org,Gambia,PROD-154947d5-6721-4140-bddb-d5371386e147,Seat,Books,2,317.35,2026-02-09
ORD-f3e1eb25-f297-4d5e-b9ff-7302163c22cf,CUST-729551f9-41eb-4563-b199-a05de4a29d11,Michelle Walker,melissa55@example.com,Maldives,PROD-37e7ce82-4c96-4727-a0ee-739480f71e37,Decision,Books,2,173.33,2026-02-10
ORD-66eb3253-03be-4409-89fe-0841cf0d4d2a,CUST-84806088-95da-4770-8f6f-66dc047570a3,Christine Chaney,jpatel@example.net,Lebanon,PROD-09ae7842-da9b-4af2-834e-d48349b43ac7,Charge,Sports,4,286.81,2026-01-28
ORD-62e3f904-555a-42d4-850b-2f8c0845217e,CUST-1014c4de-ba32-40ac-ac8f-5c89f800d9f2,Frederick Haley,yshepherd@example.com,Holy See (Vatican City State),PROD-69b36f39-c1f4-4be9-a54f-c8208b232500,Cup,Home,1,442.46,2026-02-09
ORD-1eea4e93-222d-46e2-b4e6-5bae1de90ca1,CUST-e1a3b7a8-c512-4263-ae51-e563f8d8db72,Sabrina Pena,lisataylor@example.net,French Guiana,PROD-abcdfdae-68c1-45e8-b501-061cf965fd54,Film,Clothing,3,335.86,2026-02-01
ORD-9c07a1d9-5abc-43a3-b142-1ac40a7c792c,CUST-c422e5bc-db3a-468c-b96c-1afdc5109796,Sharon Cooper,emendoza@example.com,Hungary,PROD-815815ad-9f37-4629-a6e1-c4586d57dc8c,Scientist,Electronics,4,391.35,2026-01-26
ORD-68e60398-d325-41fc-b9ed-1d39cdde1d46,CUST-ecc863db-e800-4472-b700-332c6edfe74c,Robert Burgess,dawncoleman@example.net,Heard Island and McDonald Islands,PROD-0f02f699-4f02-446a-b2fd-dfaf9fed6ce4,Sit,Clothing,1,95.18,2026-02-13
ORD-b3e319d6-6d3b-47ea-a6b9-b678172f3bf9,CUST-f7d914a4-7eb8-4ded-8080-54f250b7945b,Austin Merritt,edwardsjonathan@example.org,Mauritania,PROD-d8285fa5-faa0-40dd-b830-9fadb7a307a6,Home,Sports,5,397.1,2026-02-13
ORD-57d4d805-d03d-4d39-be25-2ca118d4f8a9,CUST-ab8b8dd6-1416-42e6-b786-258b71d9a8f9,Angela Smith,margaret83@example.com,Slovakia (Slovak Republic),PROD-28f8aa03-2612-41c3-9471-52bea93db829,Maintain,Electronics,5,72.24,2026-01-27
ORD-56b6db0c-a731-46d5-819f-281599e86685,CUST-e2a748e6-348c-4265-ba1b-7762b7da9f20,Victor Mann,matthew88@example.net,Albania,PROD-8f77fd93-98bc-44b1-ae26-f1df997b09db,Letter,Sports,2,76.1,2026-02-19
ORD-c4093c1b-1a4b-4a05-99b6-0aa268d15aea,CUST-5f2daa12-b928-4049-8476-df918ecd50ce,Amy Peterson,amanda71@example.net,Gambia,PROD-a8bfc49a-66d8-40b6-9226-34b4b28ce6c3,Travel,Sports,1,102.59,2026-02-06
ORD-80e25537-5aca-4833-a3af-58781b0d1779,CUST-03ef1022-92e5-4ebd-9fe9-d9b5e90e48dd,John Carr,mkline@example.com,Turks and Caicos Islands,PROD-e304e60e-0e9c-4ec1-9900-49216688dffb,Everything,Electronics,2,444.37,2026-02-08
ORD-907e8614-591f-4c25-96fd-2ca0d112223d,CUST-45d60988-76ab-4df4-be15-806faf9eb95c,Brittany Smith,evelyn84@example.com,Sri Lanka,PROD-bad4d0c4-7df6-4755-8264-bfc194c014fc,Agreement,Clothing,4,87.85,2026-02-03
ORD-6e7c5877-1839-4610-bd33-9b15c4270e14,CUST-7dfc508d-2a61-4bbc-b5c1-e5ec2c84af5b,Daniel Scott,handerson@example.com,Samoa,PROD-9429a9e7-e1a2-476f-b75e-fde00581e3e0,Face,Home,4,49.16,2026-02-12
ORD-0b30b7a1-bd48-4857-9212-a23955e36d15,CUST-65633296-81b6-49c3-94ba-34db0251a943,Angie Ray,darren65@example.net,Venezuela,PROD-9d29972d-8bdb-48df-afb2-86ace83348f3,May,Home,4,195.2,2026-01-27
ORD-80228296-ae23-419d-90b1-4512af43ea3e,CUST-98610c7d-dc2d-4184-b8d3-30fd8243e4dc,Susan Morales,codyescobar@example.org,Jersey,PROD-887febd0-b5ea-4986-875a-3df32f2b845b,Dream,Electronics,3,80.51,2026-01-29
ORD-83d66cbd-2daf-436e-9dda-48d70325b17e,CUST-f05343ca-be88-4ca3-b8b4-29bc5e57c1ec,Courtney Byrd,hernandezjohnny@example.net,Reunion,PROD-4bd9f1cd-4c8e-40d1-8d29-0b672e5d1ce0,Fact,Clothing,4,332.95,2026-01-27
ORD-2ef5e7b7-b054-43e6-95cf-5cd5258c4e78,CUST-7549ac01-4c7f-47f6-baf6-8d630333d5f0,Joshua Williamson,gsmith@example.net,Burkina Faso,PROD-e2d527fb-ca8a-4b6b-8956-4dca034404a1,Talk,Clothing,3,133.04,2026-02-20
ORD-b7490d7e-6671-432c-94d7-77b97898671b,CUST-5b6f94fe-926b-4919-9b84-b5e9940c6401,Brandon Krueger,rebecca94@example.org,Wallis and Futuna,PROD-eaca6ae6-7f7e-44f2-a31a-1e4c11e69d3c,Size,Electronics,4,177.25,2026-02-03
ORD-0d6a3820-c5f0-4f18-9c1d-b7b399c062fb,CUST-4035bfb0-2bea-4522-8080-47f3db87d838,Paul Parsons II,regina06@example.com,Vanuatu,PROD-13d042c9-70e7-4a83-aaea-39c57209907d,There,Clothing,2,104.53,2026-01-25
ORD-1eb20c3e-2338-49bf-ab78-3703c7211736,CUST-c309d64c-21dc-42e1-895b-a5b2041e7742,Joshua Martinez,sheila25@example.com,United Arab Emirates,PROD-d28cc12b-83a6-472a-88cd-754619ca2b72,Court,Home,5,427.61,2026-02-04
ORD-df8af8ab-cd67-4987-8701-82f0eced2022,CUST-65bcaaa5-0237-42e8-9731-c3feb28e1920,Rebekah Rodriguez,karenharvey@example.org,Vanuatu,PROD-fbcd061a-55ee-4b9b-817b-4a48375b0824,Peace,Electronics,2,451.42,2026-01-26
ORD-83ad2fc8-2962-49bb-b3c4-aee7a4edfd18,CUST-e5ddb733-c9db-4417-af75-5321a284dd75,Stephanie Jordan,watsonleslie@example.com,Somalia,PROD-511b59c3-48c5-48ae-92ce-ccbf74a64d4b,Range,Books,1,240.6,2026-01-27
ORD-4cae61b8-1f4e-4449-9f3b-34731dff7309,CUST-8861bdc7-bb1b-4bbc-8293-f963a51d8983,Tracy Roach,rebecca76@example.org,India,PROD-e60582f9-9c92-4ce8-bb62-9a408e74988d,The,Books,4,345.93,2026-02-22
ORD-0f67f5a4-9627-4ed4-abd4-bdede795dc9e,CUST-765e3621-1c9c-4915-9752-234a99cd9fad,Derek Hoffman,timothylewis@example.com,Oman,PROD-3306bc94-89d2-471a-839d-5f6f39b33184,See,Home,4,65.34,2026-02-14
ORD-87a77ebb-0845-44ff-b018-6273b7326339,CUST-4a9a6e54-b5d9-440e-b624-c6b93079d3f0,Nancy Walton,cmitchell@example.org,Cayman Islands,PROD-fc11204d-6b8a-4417-8542-6ed39946b3b7,Cover,Home,3,368.82,2026-02-21
ORD-8d8a196d-0a1b-4db5-8794-d7103a2e511b,CUST-5b7b1b8f-a77a-4f9f-bd16-6d60772aca38,Shari Ritter,thomaslinda@example.org,Uzbekistan,PROD-8702f7bc-9dd7-4d34-a678-50b552cb05bb,Behavior,Clothing,5,72.86,2026-02-17
ORD-7405a052-0553-4519-8912-7e20695b7a0e,CUST-bdc819b8-477e-4c6f-b6a1-983cfd29e78b,Laura Stevenson,brian95@example.org,Czech Republic,PROD-9407b2a5-3f4e-492b-8ad4-4c32a991abde,Possible,Electronics,1,93.28,2026-02-01
ORD-ab3d3f4b-c24f-44cc-b6d5-32e98cf74b7f,CUST-a1d6e715-c4fc-4b3e-987e-8395d7b41e20,Holly Mitchell,tdickerson@example.com,Kuwait,PROD-24a8ef5d-3c2b-473f-97a9-fd2abee63d0d,News,Books,4,461.93,2026-01-27
ORD-8de41b7f-00af-4d7d-a6b6-511d7e2fa38f,CUST-ced7c075-de3e-49a2-b150-558bc8181db2,Julie Garza,sarah93@example.com,Guatemala,PROD-a62335f5-aa56-4196-a7b4-50c34a871e22,Like,Books,4,415.44,2026-02-01
ORD-1182ab10-8700-45aa-a66b-7f8cb213520c,CUST-9e1d5bfa-2844-4d08-93d5-0c8c346be214,Jon Hill,qduffy@example.org,Brazil,PROD-ea4550a6-6c86-4004-a655-c413ee8684cb,Attorney,Home,2,347.46,2026-02-07
ORD-ca1e3af6-887b-409e-80fa-a1302e120feb,CUST-db354758-327b-4410-8eec-be8d1631b0e7,Jane Barajas,johnsonrobin@example.org,Gambia,PROD-9a135fac-3089-4003-8505-97a2b8e081df,Ten,Home,3,241.12,2026-01-29
ORD-fa916600-1b64-4bb2-a7a2-7e9328d0e63d,CUST-59ce7281-8847-44ce-ada7-237b2c751720,Nathan Johnson,thomas26@example.org,Slovakia (Slovak Republic),PROD-e4669909-2a10-4b82-9ce9-a2f1da3a2012,Provide,Home,1,391.57,2026-02-17
ORD-d4d271ac-827f-4058-ba23-5375dfed7267,CUST-71745e28-c0e1-4e51-88e5-0a15cad5de6d,Patricia Cabrera,jonesjesus@example.net,Switzerland,PROD-c34595b8-c5b2-4ad5-9896-b81b075832d3,Listen,Books,4,298.95,2026-02-23
ORD-2d8648c7-ee1c-4552-a6bc-8057c785bf5b,CUST-61fabd1d-b83f-406d-9908-184a7b6fa36a,David Turner,shannon82@example.com,Greece,PROD-9ea98771-8370-49de-baa6-018bd4877cc3,Early,Home,1,315.04,2026-02-21
